,Unnamed: 0,id,comment_text,target,split
1836,1836,04f7b334dfbb64ab,warning hey someone else ip vandalizing,0.0,train
1837,1837,04f8cad9735b8c3c,recent pussy,1.0,train
1838,1838,04f9b446a5089f01,confusion poniatowskis status confusion gallantry flamboyance wothiness marshal besides inclusion would help illustrate glas international composition especially post,0.0,train
1839,1839,04fa4efa5efc351f,tread carefully certain read reference correctly long history crammed month also read exchange user already complained personal attack dont usu run mommy even side case may pocket,0.0,train
1840,1840,04fa5454dcf8955c,try youtube highlight match there usually various clip around people recorded highlight program ill check pst stuff deliver comment later time properly check talk,0.0,train
1841,1841,04fafc93955fdd1b,view askew right go universe section said vulgar also includes number actor view askew film noted hope help least make sense,0.0,train
1842,1842,04fb04b4870e8918,sure personal attack dont misrepresent people said youre entitled opinion fact whether im qualified make philosophical argument say u say edit policy arguing editing topic one knowledge whatsoever fact apparently many,0.0,train
1843,1843,04fb18c10e236902,requires discussion silly indeed edit prefer mentioned righthanded model lefthanded iommi played upside fine jumped immediately original lefthanded sg guitar dont suppose average reader might stop think original lefthanded sg guitar referred restored original text explains one sentence god sake serf provide needed context,0.0,train
1844,1844,04fbe3dcd4523624,first sentence article,0.0,train
1845,1845,04fc5f8e99743feb,lawl thanks untrue report evidence claim,0.0,train
1846,1846,04fd1bfdd50f09e0,become superstar bangladesh well kind bangladesh superstar model didnt know pratyya could model bangladesh may world pratyya ghosh seems little lonely guess want actor sure want supermodel bangladesh hope starred film guy,0.0,train
1847,1847,04fd46bb55ae2be7,sock puppetry using account whatsoever considered sock puppetry site complete joke cant even edit using verifiable account without accused violating concocted offense address censored using account apparently improperly named using one properly named probation period apparently offense logically going unable contribute way whatsoever repeatedly punished first offense spawned ignorance kind site people trying run wonder main founder wikipedia turned back become blatant travesty intellectual honesty purport espouse continuously censored editing biased article article continuously edited selfavowed marxist antizionists people whose point view article unashamedly put forward kind encyclopedia article put forward opinion verified echo chamber source editor attempted put sort trash britannica would quickly disassociated publication quite apparent wikipedia control whatsoever chosen let patient run asylum use attempting run objective educational publication people discredited internet source information allowed manipulate site sourcing intellectually dishonest site people use wikipedia avoid short explain particularly roland rance manipulated position site censor point disagrees without explaining stop accepting ridiculous assumption senior member beyond reproach perhaps site gain semblance credibility stand wikipedia another example persistence winning intelligence,0.0,train
1848,1848,04fdcf95509efdc4,ok ok jeez dont need get worked made user page much better,0.0,train
1849,1849,050130aee675c515,route rockville route metro center shady grove red b glenmont route metro center glenmont red c huntington route metro center huntington blueorangeblueblueyellowyellow new carrollton route metro center new carrollton blueorangeorange e branch avenue route gallery place branch avenue greenyellowgreen f greenbelt route gallery place greenbelt greenyellowgreen g addison road route junction largo town center blue j franconiaspringfield route c junction franconiaspringfield blue k vienna route c junction vienna orange l route f junction c junction yellow idea h dulles columbia pike branch talk,0.0,train
